mco_id,contract,TC,Pfx,Address,Block,postal_code,Lift,fault_nbr,insert_date,tms_set_date,tms_clear_date,report_date,duration,DownTime_minute,fault_code,report_desc
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,A,0,28/Jun/2016 00:02:00:103,,,28/Jun/2016 18:47:30:383,1125,1125,1701,1701-ADJUSTED L/DR AT GRD FLR N CHKD
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,A,0,29/Jun/2016 13:02:19:636,,,29/Jun/2016 17:56:19:293,293,293,1701,1701-REPLACING C/DR SENSOR N CHKD
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,A,0,29/Jun/2016 20:42:26:823,,,30/Jun/2016 17:05:20:623,1222,1222,1701,1701-SENSOR CABLE REPLACED N CHKD
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,B,0,14/Jun/2016 09:31:10:866,,,14/Jun/2016 15:22:19:583,351,351,1701,1701-OFF LIFT FOR FURTHER CHECKING
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,B,0,17/Jun/2016 07:23:05:693,,,18/Jun/2016 00:51:42:183,1048,1048,1701,1701-LIFT B IS UNDER OMS(T/ON)
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,B,0,08/Jun/2016 21:16:09:32,,,08/Jun/2016 22:35:36:31,79,79,1701,"1701-C/DR OUT OF ALIGNMENT, ADJUSTED & CHKD"
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,B,0,08/Jun/2016 23:21:17:466,,,09/Jun/2016 10:35:53:31,674,674,1701,1701-PIT LIMIT SWT POOR CONTACT.SERVICED & CHECKED
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,B,0,09/Jun/2016 10:50:39:32,,,09/Jun/2016 18:59:45:15,489,489,1701,1701-CHECKED LIFT FUNCTIONING NORMAL
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,B,0,14/Jun/2016 16:12:36:77,,,14/Jun/2016 20:42:59:636,270,270,1701,"1701-LIFT B IS UNDER OMS,PSE REFER TO OMS SCHEDULE"
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,B,0,15/Jun/2016 15:28:39:546,,,16/Jun/2016 08:45:27:37,1036,1036,9900,9900-LIFT OFF FOR FURTHER CHECKING
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,B,0,16/Jun/2016 17:06:34:106,,,17/Jun/2016 00:06:21:14,419,419,1701,"1701-LIFT B IS UNDER OMS,PSE REFER TO OMS SCHEDULE"
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,B,0,19/Jun/2016 09:50:58:87,,,19/Jun/2016 13:19:48:536,208,208,1701,1701-C/DR RUBBING.ADJ & CHECKED
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,B,0,23/Jun/2016 15:29:35:64,,,24/Jun/2016 01:34:10:63,604,604,1701,"1701-LIFT FUNCTIONING,CHKD ALL FLRS LDGS/MONITOR"
21,16,TE,G,PUNGGOL CENTRAL,161A,821161,B,0,29/Jun/2016 13:35:47:08,,,29/Jun/2016 22:38:10:41,542,542,1701,1701-ADJ SENSOR & CHECKED
21,16,TE,G,PUNGGOL CENTRAL,161B,822161,A,0,24/Jun/2016 13:16:47:01,,,24/Jun/2016 15:35:51:426,139,139,1701,1701-NEED TO REPLACE VMD AT 6FLR
21,16,TE,G,PUNGGOL CENTRAL,161B,822161,B,0,23/Jun/2016 08:48:00:183,,,23/Jun/2016 13:36:24:68,288,288,1701,"1701-NEED TO REPL VMD 5FL,6FL & 9FL"
21,16,TE,G,PUNGGOL CENTRAL,161B,822161,B,0,24/Jun/2016 13:17:42:7,,,24/Jun/2016 15:35:15:54,,137,1701,1701-NEED TO REPL VMD AT 6FLR
21,16,TE,G,PUNGGOL CENTRAL,162,820162,A,0,10/Jun/2016 18:36:47:603,,,10/Jun/2016 23:02:26:08,265,265,1706,"1706-6FL HPI TRANSFORMER DEF, N/REPL ( L R N )"
21,16,TE,G,PUNGGOL CENTRAL,162B,822162,A,2,10/Jun/2016 05:59:40:61,10/Jun/2016 05:59:37,,10/Jun/2016 12:44:24:083,1667,404,1701,1701-CHECKED LIFT FUNCTIONING NORMAL
21,16,TE,G,PUNGGOL CENTRAL,162B,822162,A,2,11/Jun/2016 09:46:52:16,11/Jun/2016 09:46:52:16,,11/Jun/2016 15:42:23:506,1533,355,1701,"1701-L.R.N., FLT 2 CAN'T CLR(5V AVR NEED TO REPL)"
21,16,TE,G,PUNGGOL CENTRAL,162B,822162,A,2,12/Jun/2016 11:20:46:97,12/Jun/2016 11:20:46:97,12/Jun/2016 13:49:11,12/Jun/2016 16:58:35:596,148,337,1701,"1701-LIFT RUNNING NORMAL, CHKD N MONITOR"
21,16,TE,G,PUNGGOL CENTRAL,162B,822162,B,0,10/Jun/2016 08:55:21:88,,,10/Jun/2016 12:40:53:36,225,225,1701,1701-RESET MASTER VMD & CHECKED
21,16,TE,G,PUNGGOL CENTRAL,162B,822162,B,0,11/Jun/2016 09:48:03:313,,,11/Jun/2016 15:23:11:066,335,335,1705,"1705-1 PC 32W R/TUBE BLOWN, NEED TO REPLACE"
21,16,TE,G,PUNGGOL CENTRAL,162B,822162,B,0,15/Jun/2016 21:36:07:03,,,15/Jun/2016 23:35:05:94,118,118,1705,1705-REPLACED 1/CAR 3 PCS 32W R/TUBES
21,16,TE,G,PUNGGOL CENTRAL,163B,822163,B,0,04/Jun/2016 08:52:26:03,,,04/Jun/2016 19:09:36:893,617,617,1701,1701-CHKD I/C FAN WORKING NORMAL
21,16,TE,G,PUNGGOL CENTRAL,163B,822163,B,0,13/Jun/2016 13:40:59:696,,,13/Jun/2016 16:12:56:3,151,151,1701,1701-DOWN LIMIT SWT POOR CONTACT.SERVICED & CHECKE
21,16,TE,G,PUNGGOL CENTRAL,165A,821165,A,16,01/Jun/2016 08:02:26:44,01/Jun/2016 08:02:18,01/Jun/2016 14:27:54,01/Jun/2016 20:26:55:116,385,744,0701,"0701-C/DR SHOE STUCKED BY SCREW,REMVD N CHKD"
21,16,TE,G,PUNGGOL CENTRAL,165A,821165,B,0,01/Jun/2016 12:24:21:203,,,01/Jun/2016 20:28:11:43,483,483,1701,1701-LIFT FUNCTIONING NORMAL
21,16,TE,G,PUNGGOL CENTRAL,166A,821166,B,0,15/Jun/2016 19:03:32:406,,,15/Jun/2016 23:33:39:043,270,270,1701,"1701-2 FLR L/DR OUT OF ALIGNMENT, ADJD N CHKD"
21,16,TE,G,PUNGGOL CENTRAL,166B,822166,B,2,08/Jun/2016 12:11:33:363,08/Jun/2016 12:11:27,08/Jun/2016 21:39:13,09/Jun/2016 09:22:34:346,567,1271,1701,1701-MECH CHECKING AT SITE
21,16,TE,G,PUNGGOL CENTRAL,186,820186,A,0,22/Jun/2016 14:44:04:303,,,23/Jun/2016 01:07:17:493,623,623,1701,"1701-LIFT FUNCTIONING, CHKD N MONITOR"
21,16,TE,G,PUNGGOL CENTRAL,186,820186,A,0,27/Jun/2016 18:43:51:536,,,27/Jun/2016 23:00:55:263,257,257,1701,1701-ADJ 7FLR L/DR & CHECKED
21,16,TE,G,PUNGGOL CENTRAL,186,820186,A,0,30/Jun/2016 17:07:16:436,,,30/Jun/2016 20:03:33:07,176,176,1701,1701-MECH CHECKING AT SITE
21,16,TE,G,PUNGGOL CENTRAL,186,820186,B,0,22/Jun/2016 14:45:43:193,,,23/Jun/2016 01:06:05:006,620,620,1701,"1701-LIFT FUNCTIONING AT 1 FLR, CHKD N MONITOR"
21,16,TE,G,PUNGGOL CENTRAL,186,820186,B,0,26/Jun/2016 20:30:40:77,,,26/Jun/2016 21:06:03:946,35,35,1701,1701-ADJ C/DR SENSOR & CHECKED
21,16,TE,G,PUNGGOL CENTRAL,187,820187,A,8,13/Jun/2016 14:03:36:746,13/Jun/2016 14:03:09,13/Jun/2016 14:04:01,13/Jun/2016 23:46:19:596,0,582,1701,"1701-LIFT FUNCTIONING NORMAL, CHKD N MONITOR"
21,16,TE,G,PUNGGOL CENTRAL,188,820188,B,2,20/Jun/2016 17:35:25:26,20/Jun/2016 17:35:21,21/Jun/2016 14:22:59,21/Jun/2016 10:51:32:853,1247,1036,1701,1701-CHECKED LIFT FUNCTIONING NORMAL.
21,16,TE,G,PUNGGOL CENTRAL,188,820188,B,0,22/Jun/2016 19:17:54:883,,,23/Jun/2016 00:15:51:68,297,297,1705,1705 IN CAR 1PC ROUND TUBE NEED TO REPLACE
21,16,TE,G,PUNGGOL CENTRAL,190,820190,A,0,22/Jun/2016 12:46:20:516,,,22/Jun/2016 22:47:17:48,600,600,1701,1701-LIFT FUNCTIONING CHKD N MONITOR
21,16,TE,G,PUNGGOL CENTRAL,190,820190,B,0,23/Jun/2016 09:25:30:476,,,23/Jun/2016 13:37:41:136,252,252,1701,1701-SERVICED & CHECKED ALL FL L/DR
21,16,TE,G,PUNGGOL CENTRAL,190,820190,B,0,06/Jun/2016 20:02:16:643,,,06/Jun/2016 22:27:05:96,144,144,1701,"1701-C/DR OUT FO ALIGNMENT, ADJUSTED & CHKD"
21,16,TE,G,PUNGGOL CENTRAL,190,820190,B,0,22/Jun/2016 12:46:44:246,,,22/Jun/2016 17:16:27:87,269,269,1701,1701-ADJ SENSOR.CHECKED & MONITOR
21,16,TE,G,PUNGGOL CENTRAL,190,820190,B,0,26/Jun/2016 12:12:35:603,,,26/Jun/2016 13:55:49:043,103,103,1701,1701-RESET SENSOR PCB & CHECKED
21,16,TE,G,PUNGGOL CENTRAL,190,820190,B,0,30/Jun/2016 07:02:15:176,,,30/Jun/2016 18:20:29:466,678,678,1701,"1701-LIFT FUNCTIONING, CHKD N MONITOR"
21,16,TE,G,PUNGGOL CENTRAL,190,820190,B,0,30/Jun/2016 20:03:43:42,,,30/Jun/2016 21:52:58:02,109,109,1701,1701-NEED TO REPL AVR.LIFT OMS
21,16,TE,G,PUNGGOL CENTRAL,191,820191,A,12,29/Jun/2016 16:32:06:25,30/Jun/2016 00:28:37,30/Jun/2016 05:47:30,30/Jun/2016 18:30:10:89,795,1558,1701,1701-MECH CHECKING AT SITE
21,16,TE,G,PUNGGOL CENTRAL,192,820192,A,0,02/Jun/2016 08:13:52:163,,,02/Jun/2016 12:57:31:896,283,283,1700,1700-3F BUTTON WORKING NORMAL
21,16,TE,G,PUNGGOL CENTRAL,192,820192,A,0,11/Jun/2016 17:02:56:44,,,11/Jun/2016 20:26:52:286,203,203,1500,"1500-FALSE CALL, CHKD NORMAL"
21,16,TE,G,PUNGGOL CENTRAL,192,820192,A,0,13/Jun/2016 10:00:38:106,,,13/Jun/2016 16:18:11:273,377,377,1701,1701-CHECKED BOTH LIFT FUNCTIONING NORMAL
21,16,TE,G,PUNGGOL CENTRAL,192,820192,B,0,02/Jun/2016 08:14:37:046,,,02/Jun/2016 12:57:47:473,283,283,1700,1700-3F BUTTON WORKING NORMAL
21,16,TE,G,PUNGGOL CENTRAL,192,820192,B,0,11/Jun/2016 17:08:44:036,,,11/Jun/2016 20:27:20:966,198,198,1500,"1500-FALSE CALL, CHKD NORMAL"
21,16,TE,G,PUNGGOL CENTRAL,192,820192,B,0,13/Jun/2016 10:01:14:533,,,13/Jun/2016 16:18:37:966,377,377,1701,1701-CHECKED BOTH LIFT FUNCTIONING NORMAL
1,DB,TE,G,PUNGGOL CENTRAL,293,820293,A,0,30/Jun/2016 06:57:04:143,,,30/Jun/2016 11:29:38:876,272,272,1706,COB#1 P/B LED DIM-N/R
1,DB,TE,G,PUNGGOL CENTRAL,293,820293,B,0,01/Jun/2016 19:01:40:24,,,01/Jun/2016 21:32:37:043,150,150,1701,CHECK LIFT OPERATION
1,DB,TE,G,PUNGGOL CENTRAL,293,820293,B,18,30/Jun/2016 20:56:33:08,30/Jun/2016 20:56:25,01/Jul/2016 04:10:44,30/Jun/2016 22:20:07:923,434,83,1701,LIFT FUNCTIONING - TMS FAULTY
1,DB,TE,G,PUNGGOL CENTRAL,294,820294,B,0,27/Jun/2016 15:00:47:883,,,27/Jun/2016 17:55:57:57,175,175,1500,CHK NORMAL
1,DB,TE,G,PUNGGOL CENTRAL,295,820295,A,0,17/Jun/2016 17:54:24:846,,,17/Jun/2016 20:50:42:3,176,176,1500,LIFT FUNCTIONING
1,DB,TE,G,PUNGGOL CENTRAL,295,820295,A,0,20/Jun/2016 14:35:21:78,,,20/Jun/2016 16:09:24:793,94,94,1500,FALSE CALL
1,DB,TE,G,PUNGGOL CENTRAL,295,820295,B,0,17/Jun/2016 16:26:35:143,,,17/Jun/2016 20:08:56:213,222,222,1701,LIFT FUNCTIONING
1,DB,TE,G,PUNGGOL CENTRAL,296,820296,A,0,25/Jun/2016 09:01:54:563,,,25/Jun/2016 10:23:01:21,81,81,1701,TECHNICIAN AT SITE
1,DB,TE,G,PUNGGOL CENTRAL,296,820296,B,0,23/Jun/2016 11:00:45:603,,,23/Jun/2016 11:32:44:233,31,31,1500,CHK NORMAL
1,DB,TE,G,PUNGGOL CENTRAL,296,820296,B,0,25/Jun/2016 09:02:12:35,,,25/Jun/2016 10:23:19:77,,81,1701,TECHNICIAN AT SITE
1,DB,TE,G,PUNGGOL CENTRAL,297,820297,A,16,21/Jun/2016 17:42:59:13,21/Jun/2016 17:44:59,21/Jun/2016 17:47:41,21/Jun/2016 20:49:06:03,4,186,1707,CHECK UP & DW OPS NORMAL
1,DB,TE,G,PUNGGOL CENTRAL,297,820297,B,15,24/Jun/2016 06:51:13:78,24/Jun/2016 06:51:11,24/Jun/2016 09:29:41,24/Jun/2016 10:15:24:653,158,204,1701,LEU OFF-ON BACK & CHECK OPS
1,DB,TE,G,PUNGGOL CENTRAL,298,820298,A,0,15/Jun/2016 16:57:37:583,,,15/Jun/2016 18:34:02:27,96,96,1701,"G11 P/ BOARD, DEF - OMS"
1,DB,TE,G,PUNGGOL CENTRAL,298,820298,A,0,30/Jun/2016 10:07:40:733,,,30/Jun/2016 15:54:23:8,346,346,1500,CHK NORMAL
1,DB,TE,G,PUNGGOL CENTRAL,298,820298,B,0,17/Jun/2016 14:39:22:173,,,17/Jun/2016 16:13:39:566,94,94,1500,"CHK DR & LIFT OPS , NORMAL"
1,DB,TE,G,PUNGGOL CENTRAL,298,820298,B,0,18/Jun/2016 09:36:40:65,,,18/Jun/2016 14:40:55:473,304,304,1500,CHECK NORMAL
1,DB,TE,G,PUNGGOL CENTRAL,298,820298,B,0,18/Jun/2016 14:53:27:41,,,18/Jun/2016 20:14:33:546,321,321,1701,"TRVL DOWN WITH SLIGHT VIBRATE , NEED FURTHER CHECK"
1,DB,TE,G,PUNGGOL CENTRAL,298,820298,B,0,19/Jun/2016 12:00:55:69,,,19/Jun/2016 15:45:08,,224,1701,TECHNICIAN AT SITE CHECKING
1,DB,TE,G,PUNGGOL CENTRAL,298,820298,B,11,07/Jun/2016 14:25:32:37,07/Jun/2016 14:25:25,07/Jun/2016 15:21:05,07/Jun/2016 16:24:37:016,119,119,1701,ADJUSTED C/DR SWT & CHK OPS
1,18,TE,G,PUNGGOL CENTRAL,301A,821301,B,2,03/Jun/2016 15:01:05:08,03/Jun/2016 15:00:56,03/Jun/2016 15:47:08,03/Jun/2016 15:20:07:3,46,19,1702,LIFT FUNCTIONING - TMS FAULTY
1,18,TE,G,PUNGGOL CENTRAL,301A,821301,B,2,05/Jun/2016 13:35:50:026,05/Jun/2016 13:35:46,05/Jun/2016 18:49:14,05/Jun/2016 17:21:16:66,313,225,1501,FALSE CALL
1,18,TE,G,PUNGGOL CENTRAL,301A,821301,B,2,07/Jun/2016 23:18:55:12,07/Jun/2016 23:18:52,08/Jun/2016 19:05:08,08/Jun/2016 14:27:43:043,1186,908,1702,LIFT FUNCTIONING - TMS FAULTY
1,18,TE,G,PUNGGOL CENTRAL,301A,821301,B,2,08/Jun/2016 20:38:33:843,09/Jun/2016 13:57:10,09/Jun/2016 14:08:24,10/Jun/2016 13:39:33:003,1049,2460,1702,LIFT FUNCTIONING - TMS FAULTY
1,18,TE,G,PUNGGOL CENTRAL,301B,822301,A,0,05/Jun/2016 15:01:10:663,,,05/Jun/2016 18:46:34:55,225,225,1500,FALSE CALL
1,18,TE,G,PUNGGOL CENTRAL,303B,822303,B,0,16/Jun/2016 07:39:29:506,,,16/Jun/2016 11:02:00:616,202,202,1701,1FL L/DR WT W/ROPE DEF-OMS
1,18,TE,G,PUNGGOL CENTRAL,303C,823303,A,0,27/Jun/2016 18:36:59:84,,,27/Jun/2016 18:42:54:386,,5,5099,OFF EARLIER
1,18,TE,G,PUNGGOL CENTRAL,303C,823303,A,0,29/Jun/2016 19:11:41:933,,,29/Jun/2016 19:43:46:006,32,32,5099,OFF EARLIER
1,18,TE,G,PUNGGOL CENTRAL,303C,823303,B,0,03/Jun/2016 23:20:08:72,,,04/Jun/2016 10:14:13:88,654,654,1500,FALSE CALL
1,18,TE,G,PUNGGOL CENTRAL,303C,823303,B,0,17/Jun/2016 08:34:24:523,,,17/Jun/2016 09:44:28:486,70,70,1500,CHECK NORMAL
1,18,TE,G,PUNGGOL CENTRAL,601B,822601,B,7,08/Jun/2016 03:48:16:776,08/Jun/2016 03:48:13,08/Jun/2016 10:11:07,08/Jun/2016 12:34:46:436,382,526,1701,ARD TEST RESET & CHK OPS
1,18,TE,G,PUNGGOL CENTRAL,601C,823601,B,0,27/Jun/2016 13:38:40:856,,,27/Jun/2016 15:56:35:176,137,137,1500,CHK NORMAL
1,6U,TE,G,PUNGGOL CENTRAL,602,820602,A,0,02/Jun/2016 18:22:31:33,,,02/Jun/2016 21:25:51:343,183,183,1701,CDR RUB AGAINST DR JAM - ADJUSTED
1,18,TE,G,PUNGGOL CENTRAL,602A,821602,A,0,01/Jun/2016 17:04:47:766,,,01/Jun/2016 19:50:42:096,165,165,1701,CHK DR OPERATION
1,18,TE,G,PUNGGOL CENTRAL,602A,821602,A,0,26/Jun/2016 18:49:35:866,,,26/Jun/2016 21:42:40:53,173,173,1500,FALSE CALL
1,18,TE,G,PUNGGOL CENTRAL,602A,821602,B,0,26/Jun/2016 18:48:54:03,,,26/Jun/2016 21:42:23:296,173,173,1500,FALSE CALL
1,18,TE,G,PUNGGOL CENTRAL,602B,822602,A,0,17/Jun/2016 15:25:13:206,,,17/Jun/2016 18:02:12:75,156,156,1500,FALSE CALL
1,18,TE,G,PUNGGOL CENTRAL,602B,822602,A,7,03/Jun/2016 03:51:02:333,03/Jun/2016 03:50:57,03/Jun/2016 11:09:04,03/Jun/2016 12:24:52:58,438,513,1600,ARD REMOTE TEST - RESET CHK OPS
1,18,TE,G,PUNGGOL CENTRAL,602B,822602,A,0,19/Jun/2016 10:14:18:263,,,19/Jun/2016 13:32:15:006,197,197,1500,FALSE CALL
1,18,TE,G,PUNGGOL CENTRAL,602B,822602,B,7,08/Jun/2016 03:58:03:523,08/Jun/2016 03:57:58,08/Jun/2016 09:59:10,08/Jun/2016 12:57:49,361,539,1701,ARD TEST RESET & CHK OPS
1,18,TE,G,PUNGGOL CENTRAL,602C,823602,A,0,24/Jun/2016 15:42:09:853,,,24/Jun/2016 18:46:11:773,184,184,1701,REPLACE C/LIGHT
1,18,TE,G,PUNGGOL CENTRAL,602C,823602,B,0,24/Jun/2016 15:41:46:876,,,24/Jun/2016 18:45:48:686,184,184,1701,REPLACE C/LIGHT
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,A,0,23/Jun/2016 18:39:49:876,,,23/Jun/2016 22:42:07:853,242,242,1701,1701-ADJUSTED SAFETY EDGE SWT N CHKD
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,A,0,14/Jun/2016 06:37:53:273,,,14/Jun/2016 15:25:00:87,527,527,1701,1701-CHECKED BOTH LIFT FUNCTIONING NORMAL
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,A,0,20/Jun/2016 18:57:00:023,,,21/Jun/2016 01:12:10:006,375,375,1701,1701-CHKD SENSOR  FUNCTIONING
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,A,0,21/Jun/2016 18:45:09:663,,,21/Jun/2016 23:20:32:93,275,275,1701,"1701-SENSOR OUT OF ALIGNMENT, ADJD N CHKD"
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,A,0,25/Jun/2016 20:39:36:54,,,26/Jun/2016 11:08:25:863,868,868,1701,1701-ADJ SAFETY EDGE SWT & CHECKED
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,A,16,27/Jun/2016 10:08:38:88,27/Jun/2016 10:10:44,27/Jun/2016 13:30:44,27/Jun/2016 17:24:57:523,202,436,1701,"1701-C/PIT LIMIT SWT POOR CONTACT, SERVICED N CHKD"
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,A,16,29/Jun/2016 16:53:10:046,29/Jun/2016 16:55:15,29/Jun/2016 16:55:18,29/Jun/2016 19:32:14:586,159,159,1701,1701-LOADING & UNLOADING
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,A,12,30/Jun/2016 09:23:33:936,30/Jun/2016 17:55:15,30/Jun/2016 18:24:45,30/Jun/2016 18:59:56:906,541,576,1701,"1701-LIFT FUNCTIONING,CHKD N MONITOR"
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,A,0,30/Jun/2016 20:15:53:36,,,30/Jun/2016 22:19:28:866,123,123,1701,1701-15FL L/DR ROLLER.ADJ & CHEKCED
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,B,0,21/Jun/2016 07:28:08:223,,,21/Jun/2016 13:47:29:203,,379,1701,1701-LIFT UNDER OMS.
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,B,0,14/Jun/2016 06:38:00:286,,,14/Jun/2016 15:27:16:723,,529,1701,1701-CHECKED BOTH LIFT FUNCTIONING NORMAL
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,B,0,20/Jun/2016 18:45:31:036,,,20/Jun/2016 21:24:43:42,159,159,1701,"1701-LDS SWT DEF, NEED TO REPLACE(O.M.S.)"
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,B,0,20/Jun/2016 21:54:46:633,,,21/Jun/2016 01:08:45:546,193,193,1701,"1701-LDS SWT DEF, NEED TO REPLACE(O.M.S.)"
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,B,0,28/Jun/2016 13:15:30:92,,,28/Jun/2016 20:31:29:603,,435,1701,"1701-LIFT FUNCTIONING, CHKD ALL FLRS LDGS/MONITOR"
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,B,0,29/Jun/2016 16:53:15:946,,,29/Jun/2016 19:31:55:243,158,158,1701,1701-LOADING & UNLOADING.
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,B,0,30/Jun/2016 09:23:59:343,,,30/Jun/2016 19:02:19:323,578,578,1701,"1701-LIFT FUNCTIONING, CHKD ALL FLRS LDGS/ MONITOR"
21,DB,TE,G,PUNGGOL CENTRAL,622A,821622,B,0,30/Jun/2016 20:16:02:01,,,30/Jun/2016 22:19:47:93,,123,1701,1701-SERVICED & CHECKED
21,DB,TE,G,PUNGGOL CENTRAL,622B,822622,A,0,27/Jun/2016 11:35:48:11,,,27/Jun/2016 16:18:29:326,282,282,1701,1701-TECH CHECKING AT SITE
21,DB,TE,G,PUNGGOL CENTRAL,622B,822622,B,0,01/Jun/2016 20:46:49:383,,,01/Jun/2016 21:42:19:033,55,55,1701,"1701-CHKD LIFT FUNCTIONING NORMAL, MONITORING"
21,DB,TE,G,PUNGGOL CENTRAL,622B,822622,B,0,04/Jun/2016 17:26:03:783,,,04/Jun/2016 18:28:40:253,62,62,1701,"1701-CHKD LIFT FUNCTIONING NORMAL, MONITORING"
21,DB,TE,G,PUNGGOL CENTRAL,622C,823622,A,0,16/Jun/2016 11:54:18:796,,,17/Jun/2016 00:37:43:05,763,763,1701,1701-CHKD LIFT MOTOR OPERATION NORMAL
21,DB,TE,G,PUNGGOL CENTRAL,622C,823622,A,0,27/Jun/2016 13:47:06:026,,,27/Jun/2016 16:00:51:35,133,133,1600,1600-EMSU & TECH CHECKING AT SWT ROOM
21,DB,TE,G,PUNGGOL CENTRAL,622C,823622,B,0,16/Jun/2016 11:54:03:416,,,16/Jun/2016 14:30:06:143,156,156,1701,1701-NEED TO REPLACE COOLING FAN
21,DB,TE,G,PUNGGOL CENTRAL,622C,823622,B,0,27/Jun/2016 13:47:41:623,,,27/Jun/2016 16:01:28:16,133,133,1600,1600-EMSU/TECH CHECKING AT SWT RM
21,DB,TE,G,PUNGGOL CENTRAL,623A,821623,A,16,06/Jun/2016 18:38:07:646,06/Jun/2016 18:38:04,06/Jun/2016 21:36:18,06/Jun/2016 21:45:05:886,186,186,1401,"1401-C/DR SILL STUCK BY OBJECT, REMONED IT & CHKD"
21,DB,TE,G,PUNGGOL CENTRAL,623A,821623,B,0,06/Jun/2016 20:16:40:513,,,06/Jun/2016 21:45:57:02,89,89,1500,"1500-FALSE CALL, CHKD & MONITORING"
21,DB,TE,G,PUNGGOL CENTRAL,623B,822623,A,0,21/Jun/2016 10:22:54:64,,,21/Jun/2016 11:55:49:2,92,92,1701,1701-12FLR HPI DEF. NEED TO REPLACE
21,DB,TE,G,PUNGGOL CENTRAL,623B,822623,A,0,25/Jun/2016 10:28:31:943,,,26/Jun/2016 04:23:33:383,1075,1075,1706,"1706-VMD HANGED, RESET MASTER VMD"
21,DB,TE,G,PUNGGOL CENTRAL,623B,822623,B,16,28/Jun/2016 13:00:26:543,28/Jun/2016 13:00:18,28/Jun/2016 20:35:21,28/Jun/2016 20:37:39:603,454,457,1701,1701-SERVICED & CHECKED SLOW DOWN LIMIT SWT
21,DB,TE,G,PUNGGOL CENTRAL,623C,823623,A,0,21/Jun/2016 21:37:19:996,,,22/Jun/2016 17:53:44:003,1216,1216,0800,0800-ADJ 5FLR L/DR & CHECKED
21,DB,TE,G,PUNGGOL CENTRAL,623C,823623,B,0,20/Jun/2016 07:37:36:086,,,20/Jun/2016 16:55:55:393,,558,1701,1701-ADJ C/DR & MONITOR
21,DB,TE,G,PUNGGOL CENTRAL,623C,823623,B,0,23/Jun/2016 09:44:04:6,,,23/Jun/2016 13:38:58:91,234,234,1701,1701-SERVICED & CHECKED GRD HALL BTN
21,DB,TE,G,PUNGGOL CENTRAL,624A,821624,B,0,27/Jun/2016 15:14:59:49,,,27/Jun/2016 15:59:24:06,44,44,1701,1701-TECH CHECKING AT SITE
21,DB,TE,G,PUNGGOL CENTRAL,624B,822624,A,0,17/Jun/2016 19:31:58:493,,,17/Jun/2016 23:37:52:693,,245,1701,"1701-CHKD DR FUNCTIONING, MONITORING"
21,DB,TE,G,PUNGGOL CENTRAL,624B,822624,B,0,18/Jun/2016 16:56:08:83,,,19/Jun/2016 00:41:52:336,,465,1701,"1701-LIFT FUNCTIONING,CHKD ALL FLRS L/DR"
21,DB,TE,G,PUNGGOL CENTRAL,624C,823624,A,0,01/Jun/2016 08:44:42:906,,,01/Jun/2016 19:51:19:113,,666,1701,1701-LIFT A IS UNDER OMS
21,DB,TE,G,PUNGGOL CENTRAL,624C,823624,B,0,01/Jun/2016 07:12:36:386,,,01/Jun/2016 20:17:40:756,785,785,1701,1701-LIFT FUNCTIONING NORMAL
21,DB,TE,G,PUNGGOL CENTRAL,624C,823624,B,0,02/Jun/2016 07:16:19:196,,,02/Jun/2016 12:59:07:526,342,342,1700,"1700-CHK LIFT R/N, TEST & MONITOR"
21,DB,TE,G,PUNGGOL CENTRAL,624C,823624,B,0,10/Jun/2016 22:11:35:69,,,11/Jun/2016 13:01:30:7,889,889,1701,1701-CHKD DR FUNCTIONING NORMAL
1,DB,TE,G,PUNGGOL CENTRAL,646,820646,A,0,11/Jun/2016 12:23:44:256,,,11/Jun/2016 14:54:50:043,151,151,1500,CHECK NORMAL
